Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
4.09,7.35E-05,4.17E-05,-6.22E-06,9.15E-06
4.1,7.28E-05,4.20E-05,-1.05E-05,1.08E-05
4.11,7.05E-05,4.16E-05,-1.41E-05,1.24E-05
4.12,6.66E-05,4.04E-05,-1.61E-05,1.44E-05
4.13,6.13E-05,3.81E-05,-1.62E-05,1.64E-05
4.14,5.52E-05,3.51E-05,-1.41E-05,1.80E-05
4.15,4.87E-05,3.17E-05,-9.97E-06,1.85E-05
4.16,4.22E-05,2.80E-05,-4.50E-06,1.73E-05
4.17,3.58E-05,2.41E-05,1.41E-06,1.38E-05
4.18,2.96E-05,1.99E-05,6.95E-06,8.47E-06
4.19,2.32E-05,1.52E-05,1.16E-05,2.10E-06
4.2,1.66E-05,1.01E-05,1.49E-05,-4.10E-06
4.21,9.84E-06,4.88E-06,1.69E-05,-8.99E-06
4.22,3.03E-06,-2.34E-07,1.73E-05,-1.18E-05
4.23,-3.48E-06,-4.84E-06,1.63E-05,-1.22E-05
4.24,-9.40E-06,-8.60E-06,1.39E-05,-1.07E-05
4.25,-1.45E-05,-1.13E-05,1.03E-05,-8.21E-06
4.26,-1.89E-05,-1.29E-05,5.72E-06,-5.84E-06
4.27,-2.28E-05,-1.36E-05,2.87E-07,-4.58E-06
4.28,-2.69E-05,-1.39E-05,-5.61E-06,-5.17E-06
4.29,-3.17E-05,-1.43E-05,-1.15E-05,-7.97E-06
4.3,-3.75E-05,-1.55E-05,-1.69E-05,-1.30E-05
4.31,-4.42E-05,-1.79E-05,-2.13E-05,-2.00E-05
4.32,-5.14E-05,-2.15E-05,-2.43E-05,-2.83E-05
4.33,-5.84E-05,-2.58E-05,-2.59E-05,-3.69E-05
4.34,-6.46E-05,-3.01E-05,-2.62E-05,-4.51E-05
4.35,-6.93E-05,-3.33E-05,-2.53E-05,-5.18E-05
4.36,-7.23E-05,-3.48E-05,-2.36E-05,-5.66E-05
4.37,-7.40E-05,-3.40E-05,-2.15E-05,-5.90E-05
4.38,-7.46E-05,-3.12E-05,-1.95E-05,-5.96E-05
4.39,-7.48E-05,-2.68E-05,-1.77E-05,-5.90E-05
4.4,-7.49E-05,-2.15E-05,-1.64E-05,-5.77E-05
4.41,-7.47E-05,-1.57E-05,-1.55E-05,-5.61E-05
4.42,-7.38E-05,-9.70E-06,-1.48E-05,-5.44E-05
4.43,-7.17E-05,-3.67E-06,-1.40E-05,-5.22E-05
4.44,-6.81E-05,2.13E-06,-1.29E-05,-4.94E-05
4.45,-6.29E-05,7.48E-06,-1.15E-05,-4.57E-05
4.46,-5.65E-05,1.22E-05,-9.86E-06,-4.10E-05
4.47,-4.95E-05,1.60E-05,-8.23E-06,-3.57E-05
4.48,-4.26E-05,1.90E-05,-6.68E-06,-3.01E-05
4.49,-3.62E-05,2.10E-05,-5.22E-06,-2.45E-05
4.5,-3.05E-05,2.20E-05,-3.83E-06,-1.93E-05
4.51,-2.51E-05,2.21E-05,-2.53E-06,-1.45E-05
4.52,-1.97E-05,2.14E-05,-1.40E-06,-9.96E-06
4.53,-1.43E-05,2.04E-05,-5.77E-07,-5.49E-06
4.54,-9.12E-06,1.91E-05,-2.19E-07,-8.00E-07
4.55,-4.27E-06,1.77E-05,-3.88E-07,4.33E-06
4.56,1.57E-07,1.63E-05,-9.97E-07,9.89E-06
4.57,4.44E-06,1.47E-05,-1.85E-06,1.56E-05
4.58,9.10E-06,1.29E-05,-2.70E-06,2.10E-05
4.59,1.47E-05,1.08E-05,-3.25E-06,2.54E-05
4.6,2.14E-05,8.53E-06,-3.24E-06,2.83E-05
4.61,2.90E-05,6.20E-06,-2.49E-06,2.94E-05
4.62,3.67E-05,3.87E-06,-1.03E-06,2.87E-05
4.63,4.37E-05,1.57E-06,9.66E-07,2.64E-05
4.64,4.90E-05,-7.47E-07,3.24E-06,2.33E-05
4.65,5.24E-05,-3.01E-06,5.61E-06,1.97E-05
4.66,5.38E-05,-5.02E-06,8.02E-06,1.60E-05
4.67,5.31E-05,-6.42E-06,1.05E-05,1.23E-05
4.68,5.06E-05,-6.89E-06,1.32E-05,8.53E-06
4.69,4.70E-05,-6.35E-06,1.63E-05,4.43E-06
4.7,4.25E-05,-5.06E-06,1.97E-05,2.36E-08
4.71,3.77E-05,-3.48E-06,2.34E-05,-4.56E-06
4.72,3.26E-05,-2.09E-06,2.74E-05,-8.97E-06
4.73,2.71E-05,-1.18E-06,3.14E-05,-1.27E-05
4.74,2.11E-05,-7.89E-07,3.53E-05,-1.55E-05
4.75,1.44E-05,-7.22E-07,3.91E-05,-1.69E-05
4.76,7.34E-06,-8.13E-07,4.24E-05,-1.69E-05
4.77,2.66E-07,-1.09E-06,4.49E-05,-1.53E-05
4.78,-6.36E-06,-1.76E-06,4.65E-05,-1.21E-05
4.79,-1.22E-05,-3.10E-06,4.71E-05,-6.94E-06
4.8,-1.71E-05,-5.25E-06,4.67E-05,4.80E-08
4.81,-2.09E-05,-8.17E-06,4.53E-05,8.74E-06
4.82,-2.37E-05,-1.16E-05,4.33E-05,1.88E-05
4.83,-2.55E-05,-1.55E-05,4.10E-05,2.96E-05
4.84,-2.68E-05,-1.98E-05,3.89E-05,4.07E-05
4.85,-2.81E-05,-2.47E-05,3.73E-05,5.13E-05
4.86,-3.01E-05,-3.03E-05,3.66E-05,6.11E-05
4.87,-3.35E-05,-3.65E-05,3.70E-05,6.95E-05
4.88,-3.85E-05,-4.29E-05,3.88E-05,7.63E-05
4.89,-4.53E-05,-4.93E-05,4.20E-05,8.14E-05
4.9,-5.40E-05,-5.55E-05,4.68E-05,8.47E-05
4.91,-6.42E-05,-6.14E-05,5.30E-05,8.65E-05
4.92,-7.55E-05,-6.71E-05,6.06E-05,8.70E-05
4.93,-8.73E-05,-7.25E-05,6.93E-05,8.66E-05
4.94,-9.93E-05,-7.75E-05,7.86E-05,8.57E-05
4.95,-0.000111013,-8.20E-05,8.83E-05,8.47E-05
4.96,-0.000121707,-8.62E-05,9.77E-05,8.37E-05
4.97,-0.000130675,-9.03E-05,0.000106377,8.29E-05
4.98,-0.000137208,-9.49E-05,0.000114024,8.21E-05
4.99,-0.000140775,-0.00010033,0.000120483,8.11E-05
5,-0.000141112,-0.000106355,0.000125753,7.98E-05
5.01,-0.000138304,-0.000112329,0.000129869,7.86E-05
5.02,-0.000132824,-0.000117311,0.000132818,7.76E-05
5.03,-0.000125409,-0.000120539,0.000134548,7.74E-05
5.04,-0.000116788,-0.000121764,0.000134978,7.82E-05
5.05,-0.000107383,-0.000121302,0.000133935,7.99E-05
5.06,-9.72E-05,-0.000119787,0.000131085,8.21E-05
5.07,-8.59E-05,-0.000117765,0.000125938,8.40E-05
5.08,-7.31E-05,-0.000115296,0.000117957,8.44E-05
5.09,-5.83E-05,-0.000111756,0.000106714,8.26E-05
5.1,-4.09E-05,-0.000105975,9.20E-05,7.76E-05
5.11,-2.08E-05,-9.66E-05,7.37E-05,6.93E-05
5.12,2.12E-06,-8.22E-05,5.21E-05,5.75E-05
5.13,2.78E-05,-6.18E-05,2.71E-05,4.23E-05
5.14,5.58E-05,-3.49E-05,-1.24E-06,2.43E-05
5.15,8.60E-05,-1.56E-06,-3.30E-05,3.90E-06
5.16,0.000118081,3.76E-05,-6.86E-05,-1.84E-05
5.17,0.000151911,8.14E-05,-0.000108247,-4.24E-05
5.18,0.000187411,0.000128792,-0.000152012,-6.85E-05
5.19,0.000224494,0.000178731,-0.000199758,-9.71E-05
5.2,0.000263105,0.000230577,-0.000251152,-0.000128922
5.21,0.000303376,0.000284093,-0.000305936,-0.000164486
5.22,0.000345777,0.000339521,-0.000364162,-0.000204528
5.23,0.000391118,0.000397634,-0.000426322,-0.000249798
5.24,0.000440432,0.000459705,-0.000493295,-0.000300953
5.25,0.000494775,0.000527273,-0.000566119,-0.00035832
5.26,0.000554942,0.000601629,-0.000645598,-0.000421656
5.27,0.000620983,0.000683065,-0.000731766,-0.000489949
5.28,0.000691451,0.000769944,-0.00082318,-0.00056122
5.29,0.000762471,0.000857654,-0.000916126,-0.000632258
5.3,0.000827038,0.000937864,-0.001003952,-0.000698267
5.31,0.000875167,0.000998788,-0.001076902,-0.000752656
5.32,0.000895606,0.001027218,-0.001123096,-0.000787551
5.33,0.000879094,0.001012286,-0.001130992,-0.000795373
5.34,0.000821673,0.0009494,-0.001092671,-0.000770944
5.35,0.000726324,0.000842233,-0.001006587,-0.00071319
5.36,0.000602627,0.000702156,-0.000878672,-0.000625867
5.37,0.000464738,0.000545593,-0.000721203,-0.000517055
5.38,0.000327912,0.000389773,-0.000549741,-0.000397476
5.39,0.000204662,0.000248299,-0.00037938,-0.000278114
5.4,0.000101909,0.000128287,-0.000221478,-0.000167778
5.41,1.97E-05,2.95E-05,-8.17E-05,-7.12E-05
5.42,-4.84E-05,-5.45E-05,4.03E-05,1.15E-05
5.43,-0.000112371,-0.00013376,0.000148812,8.42E-05
5.44,-0.000182547,-0.000218117,0.000250266,0.00015227
5.45,-0.000265739,-0.000313908,0.000350424,0.000220527
5.46,-0.000363576,-0.000422418,0.000452693,0.000291778
5.47,-0.000472485,-0.000539955,0.000557411,0.000366001
5.48,-0.00058536,-0.000659431,0.000662369,0.000440906
5.49,-0.000694217,-0.000772831,0.000764113,0.000513338
5.5,-0.000792635,-0.000873589,0.00085948,0.000580818
5.51,-0.000877081,-0.000957981,0.000946844,0.000642407
5.52,-0.000947019,-0.00102526,0.001026436,0.000698565
5.53,-0.001004125,-0.001076922,0.001099541,0.000750259
5.54,-0.001051025,-0.001115622,0.001167214,0.000797942
5.55,-0.001090145,-0.001144269,0.001229357,0.000840907
5.56,-0.001123165,-0.001165576,0.001284442,0.000877257
5.57,-0.001151064,-0.001181874,0.001329887,0.000904502
5.58,-0.001174389,-0.001194771,0.001363014,0.000920479
5.59,-0.001193349,-0.001204821,0.001382119,0.000924073
5.6,-0.001207619,-0.00121159,0.001387082,0.000915523
5.61,-0.001216244,-0.001214051,0.001379377,0.00089641
5.62,-0.001217829,-0.001210884,0.001361604,0.000869385
5.63,-0.001210875,-0.00120049,0.001336635,0.000837666
5.64,-0.00119412,-0.00118092,0.001306672,0.000804425
5.65,-0.001166759,-0.001150047,0.001272582,0.000772123
5.66,-0.001128492,-0.001106117,0.001233801,0.00074192
5.67,-0.001079449,-0.001048497,0.001188888,0.000713409
5.68,-0.001020133,-0.000978236,0.001136273,0.00068489
5.69,-0.00095155,-0.000898052,0.001074753,0.000653977
5.7,-0.000875447,-0.000811662,0.001003663,0.000618337
5.71,-0.00079426,-0.00072281,0.000922824,0.000576311
5.72,-0.000710588,-0.000634371,0.000832501,0.000527215
5.73,-0.000626339,-0.000547832,0.000733464,0.000471238
5.74,-0.000541939,-0.000463173,0.000626981,0.000409134
5.75,-0.000456079,-0.000379119,0.000514713,0.000341979
5.76,-0.000366259,-0.000293681,0.000398586,0.000271083
5.77,-0.000269845,-0.000204852,0.000280567,0.000197963
5.78,-0.00016504,-0.000111292,0.000162469,0.000124222
5.79,-5.14E-05,-1.28E-05,4.59E-05,5.14E-05
5.8,7.00E-05,8.98E-05,-6.76E-05,-1.95E-05
5.81,0.000197115,0.000194805,-0.000177136,-8.79E-05
5.82,0.000327372,0.000300494,-0.000282464,-0.000154047
5.83,0.000457992,0.000405476,-0.000384819,-0.000219158
5.84,0.000586304,0.000509084,-0.000486703,-0.000284662
5.85,0.000709878,0.000611408,-0.000591251,-0.000351931
5.86,0.000826637,0.000712978,-0.000701184,-0.000421891
5.87,0.000935079,0.000814195,-0.000817868,-0.00049491
5.88,0.001034592,0.000914867,-0.000940732,-0.000570813
5.89,0.001125616,0.001014062,-0.001067302,-0.000648882
5.9,0.001209448,0.001110393,-0.001193828,-0.000727864
5.91,0.00128782,0.001202665,-0.001316139,-0.000806168
5.92,0.001362452,0.001290433,-0.001430633,-0.000882267
5.93,0.00143453,0.001373992,-0.001535156,-0.000954969
5.94,0.001504143,0.001453645,-0.001629074,-0.00102333
5.95,0.001570058,0.001528773,-0.001712443,-0.001086379
5.96,0.00163011,0.00159746,-0.001785045,-0.001142947
5.97,0.001681992,0.00165707,-0.001846169,-0.001191701
5.98,0.001723901,0.001705405,-0.001895203,-0.001231437
5.99,0.001754772,0.001741519,-0.001932314,-0.001261554
6,0.001774366,0.001765759,-0.001958539,-0.001282426
6.01,0.001783342,0.001779281,-0.001975218,-0.001295241
6.02,0.00178299,0.001783322,-0.00198317,-0.001301355
6.03,0.001774545,0.001778576,-0.001982184,-0.00130166
6.04,0.001758465,0.001764963,-0.001971131,-0.001296218
6.05,0.001734136,0.001741812,-0.001948508,-0.001284244
6.06,0.001700158,0.001708309,-0.001913075,-0.001264504
6.07,0.001655053,0.001663937,-0.001864257,-0.00123595
6.08,0.00159807,0.001608705,-0.001802201,-0.001198303
6.09,0.001529704,0.001543155,-0.001727694,-0.001152307
6.1,0.001451587,0.001468204,-0.001642152,-0.001099595
6.11,0.001365813,0.001384924,-0.001547649,-0.001042258
6.12,0.001274181,0.001294295,-0.00144676,-0.000982246
6.13,0.001177731,0.001196999,-0.001341985,-0.00092077
6.14,0.001076646,0.001093307,-0.001234896,-0.000857954
6.15,0.000970356,0.000983022,-0.001125406,-0.000792839
6.16,0.000857885,0.000865545,-0.001011726,-0.000723688
6.17,0.000738398,0.000740288,-0.000891109,-0.000648518
6.18,0.000611693,0.000607341,-0.000761042,-0.000565707
6.19,0.000478463,0.000467963,-0.000620297,-0.000474461
6.2,0.000340256,0.000324573,-0.000469437,-0.000375019
6.21,0.000199073,0.000180191,-0.000310651,-0.000268619
6.22,5.67E-05,3.76E-05,-0.000147004,-0.000157235
6.23,-8.59E-05,-0.000101714,1.86E-05,-4.31E-05
6.24,-0.000228613,-0.000237716,0.000184195,7.18E-05
6.25,-0.000371946,-0.000372129,0.000349138,0.000186002
6.26,-0.000516512,-0.000507445,0.00051355,0.000298863
6.27,-0.000662663,-0.000645768,0.000677625,0.000410342
6.28,-0.000810283,-0.000787796,0.00084104,0.000520892
6.29,-0.000958609,-0.000932493,0.00100288,0.000631107
6.3,-0.001106122,-0.001077569,0.001161974,0.000741258
6.31,-0.001250719,-0.001220456,0.001317304,0.000850907
6.32,-0.001390365,-0.001359211,0.001468174,0.000958917
6.33,-0.001524007,-0.001492931,0.001614089,0.001063882
6.34,-0.001652089,-0.001621727,0.001754506,0.001164711
6.35,-0.001776187,-0.001746442,0.001888755,0.001260904
6.36,-0.001897971,-0.001868212,0.00201624,0.001352293
6.37,-0.002018094,-0.001987945,0.002136661,0.00143862
6.38,-0.002135524,-0.002105675,0.002249992,0.00151938
6.39,-0.002247609,-0.002219948,0.002356298,0.001594038
6.4,-0.002350661,-0.002327615,0.00245562,0.001662364
6.41,-0.00244068,-0.002424237,0.002548017,0.001724518
6.42,-0.002514052,-0.002505094,0.002633464,0.001780721
6.43,-0.002568232,-0.00256647,0.002711411,0.001830789
6.44,-0.002602281,-0.002606412,0.002780367,0.001873974
6.45,-0.002616909,-0.002624534,0.002837957,0.001909265
6.46,-0.002614102,-0.002621535,0.002881331,0.001935787
6.47,-0.00259658,-0.002598999,0.002907648,0.001952812
6.48,-0.002567056,-0.00255925,0.002914428,0.001959421
6.49,-0.002527353,-0.002504979,0.002899638,0.001954174
6.5,-0.002477691,-0.002438617,0.002861647,0.001935091
6.51,-0.002416573,-0.002361648,0.002799202,0.001900015
6.52,-0.002341355,-0.002274176,0.002711503,0.001847151
6.53,-0.00224919,-0.002174941,0.002598384,0.001775531
6.54,-0.002137759,-0.002061662,0.002460486,0.001685235
6.55,-0.002005478,-0.001931465,0.002299239,0.00157731
6.56,-0.001851328,-0.001781293,0.002116608,0.001453431
6.57,-0.001674794,-0.001608533,0.001914713,0.001315478
6.58,-0.001476308,-0.001412045,0.001695667,0.001165235
6.59,-0.001258119,-0.001193406,0.001461893,0.001004431
6.6,-0.001024882,-0.000957711,0.00121678,0.000835149
6.61,-0.000783499,-0.000713239,0.000965168,0.000660342
6.62,-0.000542393,-0.000469923,0.000713105,0.000483972
6.63,-0.000310279,-0.000237155,0.000466718,0.000310556
6.64,-9.44E-05,-2.17E-05,0.000230838,0.000144212
6.65,0.000101454,0.000173422,8.11E-06,-1.24E-05
6.66,0.000278018,0.000349239,-0.000201172,-0.000158825
6.67,0.000440404,0.000509804,-0.000398762,-0.000296592
6.68,0.000595975,0.000660853,-0.000587718,-0.000428332
6.69,0.000751476,0.000808022,-0.000771394,-0.000556331
6.7,0.000910632,0.000955078,-0.000952223,-0.000681459
6.71,0.001073162,0.001102628,-0.00113071,-0.000802907
6.72,0.001235397,0.0012479,-0.001305108,-0.000918692
6.73,0.001391927,0.001385876,-0.001471978,-0.001026534
6.74,0.00153747,0.001511282,-0.00162748,-0.001124654
6.75,0.001668332,0.001620546,-0.001768799,-0.001212239
6.76,0.00178303,0.001712969,-0.001895007,-0.001289537
6.77,0.001882216,0.001790747,-0.002007039,-0.00135767
6.78,0.001968225,0.001857867,-0.002106959,-0.001418281
6.79,0.002044222,0.001918501,-0.002196945,-0.001473108
6.8,0.002112969,0.001975612,-0.002278444,-0.001523444
6.81,0.002175711,0.0020303,-0.002351688,-0.001569614
6.82,0.00223184,0.002081892,-0.002415594,-0.001610827
6.83,0.002279428,0.002128385,-0.002468236,-0.001645655
6.84,0.002316231,0.002167198,-0.00250784,-0.00167295
6.85,0.002340647,0.00219616,-0.002533967,-0.001692621
6.86,0.002352417,0.002214371,-0.002548396,-0.001705814
6.87,0.002352803,0.002222609,-0.002555153,-0.001714562
6.88,0.002344162,0.002222963,-0.002559472,-0.001721222
6.89,0.002329093,0.002217614,-0.002566018,-0.001727818
6.9,0.002309434,0.002207478,-0.002576973,-0.001735319
6.91,0.002285533,0.002191626,-0.002590738,-0.00174299
6.92,0.002256116,0.002167784,-0.002602006,-0.001748083
6.93,0.002218773,0.002133522,-0.002603193,-0.001746212
6.94,0.002170906,0.002087482,-0.00258647,-0.001732412
6.95,0.002110954,0.002030037,-0.002545612,-0.001702541
6.96,0.00203932,0.001963222,-0.002477177,-0.001654381
6.97,0.001958398,0.001890175,-0.002380865,-0.001588049
6.98,0.001871635,0.001814243,-0.002259355,-0.001505764
6.99,0.001782127,0.001737958,-0.002117822,-0.0014113
7,0.00169147,0.001662215,-0.001963132,-0.001309316
7.01,0.001599363,0.001585924,-0.001802781,-0.001204537
7.02,0.001503992,0.001506317,-0.001643763,-0.00110091
7.03,0.001402834,0.001419777,-0.00149148,-0.001001025
7.04,0.001293467,0.001322782,-0.001348955,-0.000905926
7.05,0.001174268,0.001212706,-0.001216513,-0.000815229
7.06,0.001044885,0.001088536,-0.001092002,-0.00072747
7.07,0.000906442,0.00095145,-0.000971507,-0.000640555
7.08,0.000761458,0.000804907,-0.000850418,-0.000552206
7.09,0.000613424,0.000654041,-0.000724512,-0.00046032
7.1,0.000466128,0.000504448,-0.000590713,-0.000363273
7.11,0.000322931,0.00036081,-0.000447481,-0.000260162
7.12,0.000186123,0.000225877,-0.000294876,-0.000150993
7.13,5.65E-05,0.000100049,-0.000134392,-3.68E-05
7.14,-6.68E-05,-1.85E-05,3.13E-05,8.04E-05
7.15,-0.000186064,-0.000133264,0.000198822,0.000197907
7.16,-0.000304674,-0.000248459,0.000364509,0.000312567
7.17,-0.00042621,-0.000368083,0.000525101,0.000421833
7.18,-0.000553468,-0.000494951,0.00067804,0.000523976
7.19,-0.000687525,-0.00063001,0.000821666,0.000618136
7.2,-0.000827194,-0.000772049,0.000955329,0.000704114
7.21,-0.000969207,-0.000917909,0.001079497,0.000782249
7.22,-0.001109205,-0.001063103,0.001195816,0.000853417
7.23,-0.001243025,-0.001202756,0.001306895,0.000919066
7.24,-0.001367643,-0.001332583,0.001415771,0.000981134
7.25,-0.001481513,-0.001449626,0.001525233,0.001041799
7.26,-0.0015843,-0.001552592,0.001637263,0.001103061
7.27,-0.001676325,-0.001641787,0.001752652,0.001166218
7.28,-0.001758139,-0.001718702,0.001870743,0.001231421
7.29,-0.001830392,-0.001785435,0.001989216,0.001297579
7.3,-0.001893955,-0.001844095,0.002104073,0.001362586
7.31,-0.001950119,-0.001896468,0.002210118,0.001423674
7.32,-0.002000568,-0.001944127,0.002301913,0.00147781
7.33,-0.002047053,-0.001988722,0.002374945,0.001522183
7.34,-0.002090881,-0.002032046,0.002426597,0.001554727
7.35,-0.002132477,-0.002075722,0.002456592,0.00157454
7.36,-0.002171153,-0.002120505,0.002466989,0.001582178
7.37,-0.002205117,-0.002165575,0.00246188,0.001579774
7.38,-0.002231703,-0.002208266,0.002446792,0.001570853
7.39,-0.002247804,-0.002244386,0.002427825,0.001559749
7.4,-0.002250444,-0.002269007,0.00241045,0.001550579
7.41,-0.002237353,-0.002277537,0.002398089,0.001546067
7.42,-0.002207427,-0.002266682,0.002391129,0.001546763
7.43,-0.002160845,-0.002234926,0.002386896,0.001551084
7.44,-0.002098994,-0.002182621,0.002380421,0.001555911
7.45,-0.00202458,-0.002112047,0.00236563,0.00155726
7.46,-0.001941702,-0.00202732,0.002336657,0.001550875
7.47,-0.001855249,-0.001933909,0.00228895,0.001532769
7.48,-0.00176969,-0.001837652,0.002219844,0.001499685
7.49,-0.001687965,-0.001743494,0.002128538,0.001449489
7.5,-0.001610978,-0.001654323,0.002015689,0.001381556
7.51,-0.001537661,-0.001570356,0.001883074,0.001297038
7.52,-0.00146544,-0.00148927,0.00173361,0.001198812
7.53,-0.001390907,-0.001407119,0.001571579,0.001091036
7.54,-0.001310452,-0.001319683,0.001402585,0.00097845
7.55,-0.001220867,-0.001223645,0.001233003,0.000865622
7.56,-0.001119948,-0.001117133,0.001068954,0.000756299
7.57,-0.001006879,-0.000999644,0.000914964,0.000653004
7.58,-0.000882264,-0.000871679,0.000772852,0.000556857
7.59,-0.000747947,-0.000734395,0.000641434,0.000467506
7.6,-0.000606714,-0.000589535,0.000517177,0.000383209
7.61,-0.000461842,-0.000439638,0.000395399,0.000301195
7.62,-0.000316501,-0.000288051,0.000271489,0.000218246
7.63,-0.000173309,-0.000138412,0.000141807,0.00013131
7.64,-3.41E-05,6.19E-06,4.14E-06,3.81E-05
7.65,0.000100405,0.000143947,-0.000142179,-6.26E-05
7.66,0.000230133,0.000274788,-0.000296391,-0.000170508
7.67,0.000355871,0.000400331,-0.000456511,-0.000283793
7.68,0.000478895,0.000523397,-0.00061957,-0.000399441
7.69,0.000600889,0.000647058,-0.000781841,-0.000513742
7.7,0.000723761,0.000773593,-0.000939103,-0.00062323
7.71,0.000849252,0.000903923,-0.001087182,-0.000725487
7.72,0.000978367,0.001037681,-0.001222777,-0.000819411
7.73,0.001110771,0.001173514,-0.001344214,-0.000904988
7.74,0.001244508,0.001309174,-0.001451766,-0.000982908
7.75,0.001376299,0.001441448,-0.001547424,-0.001054301
7.76,0.001502294,0.001566381,-0.001634261,-0.001120598
7.77,0.001618941,0.001679908,-0.001715663,-0.001183377
7.78,0.001723696,0.001778759,-0.001794685,-0.001244079
7.79,0.001815402,0.001861281,-0.001873575,-0.001303616
7.8,0.001894361,0.001927791,-0.001953403,-0.001362069
7.81,0.00196214,0.001980258,-0.002033826,-0.001418686
7.82,0.002021087,0.002021539,-0.002113085,-0.001472168
7.83,0.002073679,0.002054555,-0.002188367,-0.001520979
7.84,0.002121787,0.00208184,-0.00225651,-0.001563555
7.85,0.002166111,0.002105423,-0.002314894,-0.001598487
7.86,0.002206118,0.002126718,-0.002362222,-0.001624785
7.87,0.002240406,0.002146367,-0.002398772,-0.001642251
7.88,0.002267248,0.002164138,-0.002426048,-0.001651842
7.89,0.002285102,0.002178935,-0.002446159,-0.001655687
7.9,0.002292859,0.00218897,-0.00246104,-0.001656496
7.91,0.002289796,0.002192114,-0.002471614,-0.001656418
7.92,0.002275374,0.002186299,-0.002477229,-0.001655901
7.93,0.002249026,0.002169849,-0.002475604,-0.001653199
7.94,0.002210155,0.002141742,-0.002463192,-0.001644785
7.95,0.002158547,0.002101828,-0.002435871,-0.001626434
7.96,0.002094952,0.002050876,-0.002389833,-0.001594533
7.97,0.002021331,0.001990358,-0.00232241,-0.001547082
7.98,0.001940412,0.001922043,-0.002232691,-0.001484084
7.99,0.001854765,0.001847481,-0.002121873,-0.001407324
8,0.001765916,0.001767557,-0.001993294,-0.001319826
8.01,0.001673963,0.001682264,-0.001852085,-0.001225213
8.02,0.001577787,0.001590723,-0.001704381,-0.00112716
8.03,0.001475663,0.001491477,-0.001556163,-0.001029008
8.04,0.001365982,0.001382937,-0.001412061,-0.00093348
8.05,0.00124772,0.001263796,-0.001274587,-0.000842408
8.06,0.001120504,0.001133426,-0.001143992,-0.000756495
8.07,0.000984546,0.000992273,-0.001018661,-0.000675166
8.08,0.000840723,0.000842166,-0.000895811,-0.000596559
8.09,0.00069076,0.000686375,-0.000772227,-0.000517805
8.1,0.000537313,0.000529218,-0.000644866,-0.000435684
8.11,0.000383779,0.000375225,-0.000511294,-0.000347438
8.12,0.000233703,0.000228139,-0.000369932,-0.000251431
8.13,8.99E-05,9.02E-05,-0.000220194,-0.000147478
8.14,-4.64E-05,-3.84E-05,-6.26E-05,-3.68E-05
8.15,-0.00017603,-0.000158813,0.00010117,7.85E-05
8.16,-0.000301466,-0.000273969,0.000268371,0.000195804
8.17,-0.000426336,-0.000387573,0.000435442,0.000312284
8.18,-0.000554072,-0.000503666,0.000598503,0.000425306
8.19,-0.000686814,-0.000625649,0.000754006,0.000532424
8.2,-0.000824705,-0.000755235,0.000899321,0.000631718
8.21,-0.000965805,-0.000891716,0.001033096,0.000722197
8.22,-0.001106627,-0.001031958,0.001155375,0.000804112
8.23,-0.001243006,-0.001171221,0.001267514,0.000878967
8.24,-0.001370995,-0.001304458,0.001371977,0.000949156
8.25,-0.001487544,-0.001427597,0.001472017,0.001017375
8.26,-0.001590847,-0.001538318,0.001571141,0.001086011
8.27,-0.001680369,-0.001636056,0.001672318,0.001156684
8.28,-0.001756679,-0.001721372,0.001777099,0.00122997
8.29,-0.001821191,-0.001795212,0.001884955,0.001305257
8.3,-0.001875892,-0.001858433,0.001993162,0.001380727
8.31,-0.001923028,-0.001911781,0.00209735,0.001453508
8.32,-0.001964699,-0.001956248,0.002192547,0.00152009
8.33,-0.002002524,-0.001993528,0.002274332,0.001576945
8.34,-0.002037522,-0.002026123,0.002339742,0.00162114
8.35,-0.002070178,-0.002056905,0.002387749,0.001650792
8.36,-0.002100424,-0.002088283,0.002419263,0.001665357
8.37,-0.002127571,-0.002121324,0.00243675,0.001665724
8.38,-0.002150349,-0.002155138,0.002443601,0.001654155
8.39,-0.002167068,-0.00218685,0.00244349,0.001634064
8.4,-0.002175709,-0.002212157,0.002439813,0.001609503
8.41,-0.002173928,-0.002226245,0.002435164,0.001584318
8.42,-0.002159326,-0.002224827,0.002430845,0.001561268
8.43,-0.002130083,-0.002204991,0.002426433,0.001541498
8.44,-0.002085669,-0.002165594,0.002419575,0.001524522
8.45,-0.002027358,-0.002107346,0.002406341,0.001508703
8.46,-0.001958243,-0.00203284,0.002382134,0.001491822
8.47,-0.001882466,-0.001946363,0.002342762,0.00147131
8.48,-0.001803879,-0.001853279,0.002285177,0.001444224
8.49,-0.001724873,-0.001758923,0.002207628,0.001407347
8.5,-0.001645993,-0.001667231,0.002109478,0.001357659
8.51,-0.001566318,-0.001579659,0.001991049,0.001293165
8.52,-0.001484199,-0.001494935,0.001853674,0.001213681
8.53,-0.001397987,-0.00140979,0.001700036,0.001121155
8.54,-0.001306401,-0.001320366,0.001534622,0.001019335
8.55,-0.001208442,-0.001223626,0.001363736,0.000912973
8.56,-0.00110317,-0.001118041,0.00119469,0.000806862
8.57,-0.000989755,-0.001003467,0.001034177,0.000704958
8.58,-0.000867843,-0.000880642,0.000886404,0.000609693
