Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
35.66,-7.41E-05,3.29E-05,1.68E-05,-5.57E-06
35.67,-7.05E-05,3.09E-05,1.72E-05,-7.18E-06
35.68,-6.65E-05,2.86E-05,1.65E-05,-8.34E-06
35.69,-6.22E-05,2.64E-05,1.47E-05,-8.79E-06
35.7,-5.74E-05,2.46E-05,1.25E-05,-8.50E-06
35.71,-5.18E-05,2.33E-05,9.91E-06,-7.65E-06
35.72,-4.53E-05,2.22E-05,7.27E-06,-6.57E-06
35.73,-3.82E-05,2.10E-05,4.48E-06,-5.64E-06
35.74,-3.11E-05,1.92E-05,1.44E-06,-5.10E-06
35.75,-2.48E-05,1.66E-05,-1.88E-06,-4.96E-06
35.76,-1.96E-05,1.33E-05,-5.33E-06,-4.98E-06
35.77,-1.56E-05,9.29E-06,-8.64E-06,-4.76E-06
35.78,-1.26E-05,4.52E-06,-1.15E-05,-3.86E-06
35.79,-1.04E-05,-1.06E-06,-1.35E-05,-2.07E-06
35.8,-8.63E-06,-7.45E-06,-1.46E-05,4.69E-07
35.81,-7.44E-06,-1.46E-05,-1.48E-05,3.21E-06
35.82,-6.93E-06,-2.25E-05,-1.45E-05,5.39E-06
35.83,-7.14E-06,-3.10E-05,-1.42E-05,6.25E-06
35.84,-7.86E-06,-4.02E-05,-1.41E-05,5.36E-06
35.85,-8.67E-06,-4.99E-05,-1.45E-05,2.61E-06
35.86,-8.94E-06,-5.99E-05,-1.56E-05,-1.69E-06
35.87,-7.97E-06,-6.94E-05,-1.72E-05,-6.91E-06
35.88,-5.06E-06,-7.75E-05,-1.90E-05,-1.21E-05
35.89,1.42E-07,-8.29E-05,-2.03E-05,-1.64E-05
35.9,7.57E-06,-8.47E-05,-2.04E-05,-1.87E-05
35.91,1.66E-05,-8.24E-05,-1.87E-05,-1.88E-05
35.92,2.64E-05,-7.61E-05,-1.48E-05,-1.66E-05
35.93,3.57E-05,-6.66E-05,-8.92E-06,-1.27E-05
35.94,4.33E-05,-5.51E-05,-2.05E-06,-7.66E-06
35.95,4.82E-05,-4.31E-05,4.71E-06,-2.08E-06
35.96,4.99E-05,-3.18E-05,1.03E-05,3.57E-06
35.97,4.84E-05,-2.19E-05,1.39E-05,8.98E-06
35.98,4.42E-05,-1.39E-05,1.56E-05,1.39E-05
35.99,3.84E-05,-8.11E-06,1.60E-05,1.82E-05
36,3.20E-05,-4.36E-06,1.62E-05,2.18E-05
36.01,2.62E-05,-2.23E-06,1.71E-05,2.47E-05
36.02,2.17E-05,-1.05E-06,1.91E-05,2.72E-05
36.03,1.91E-05,-1.93E-07,2.21E-05,2.96E-05
36.04,1.85E-05,7.22E-07,2.54E-05,3.22E-05
36.05,1.93E-05,1.81E-06,2.81E-05,3.52E-05
36.06,2.07E-05,3.07E-06,2.93E-05,3.83E-05
36.07,2.19E-05,4.50E-06,2.87E-05,4.13E-05
36.08,2.26E-05,6.14E-06,2.63E-05,4.39E-05
36.09,2.25E-05,8.02E-06,2.25E-05,4.62E-05
36.1,2.20E-05,1.01E-05,1.80E-05,4.82E-05
36.11,2.14E-05,1.22E-05,1.34E-05,4.97E-05
36.12,2.06E-05,1.42E-05,9.11E-06,5.08E-05
36.13,1.96E-05,1.60E-05,5.61E-06,5.11E-05
36.14,1.83E-05,1.73E-05,3.30E-06,5.05E-05
36.15,1.65E-05,1.82E-05,2.43E-06,4.87E-05
36.16,1.41E-05,1.85E-05,3.06E-06,4.56E-05
36.17,1.12E-05,1.82E-05,4.97E-06,4.12E-05
36.18,8.11E-06,1.74E-05,7.82E-06,3.56E-05
36.19,5.10E-06,1.63E-05,1.12E-05,2.91E-05
36.2,2.50E-06,1.52E-05,1.48E-05,2.22E-05
36.21,3.34E-07,1.41E-05,1.85E-05,1.53E-05
36.22,-1.65E-06,1.33E-05,2.23E-05,8.59E-06
36.23,-3.76E-06,1.28E-05,2.64E-05,2.41E-06
36.24,-6.12E-06,1.26E-05,3.06E-05,-3.08E-06
36.25,-8.60E-06,1.28E-05,3.47E-05,-7.83E-06
36.26,-1.09E-05,1.36E-05,3.83E-05,-1.19E-05
36.27,-1.26E-05,1.55E-05,4.08E-05,-1.56E-05
36.28,-1.33E-05,1.88E-05,4.19E-05,-1.90E-05
36.29,-1.30E-05,2.35E-05,4.11E-05,-2.22E-05
36.3,-1.20E-05,2.95E-05,3.80E-05,-2.52E-05
36.31,-1.04E-05,3.64E-05,3.25E-05,-2.82E-05
36.32,-8.83E-06,4.37E-05,2.46E-05,-3.12E-05
36.33,-7.53E-06,5.10E-05,1.48E-05,-3.43E-05
36.34,-6.61E-06,5.78E-05,4.07E-06,-3.74E-05
36.35,-5.89E-06,6.37E-05,-6.66E-06,-4.03E-05
36.36,-5.04E-06,6.87E-05,-1.64E-05,-4.29E-05
36.37,-3.81E-06,7.25E-05,-2.46E-05,-4.52E-05
36.38,-2.12E-06,7.48E-05,-3.09E-05,-4.73E-05
36.39,-1.65E-07,7.53E-05,-3.54E-05,-4.93E-05
36.4,1.68E-06,7.33E-05,-3.83E-05,-5.13E-05
36.41,3.08E-06,6.84E-05,-3.99E-05,-5.34E-05
36.42,3.99E-06,6.06E-05,-4.07E-05,-5.56E-05
36.43,4.79E-06,5.06E-05,-4.09E-05,-5.79E-05
36.44,6.15E-06,3.95E-05,-4.08E-05,-5.99E-05
36.45,8.71E-06,2.85E-05,-4.07E-05,-6.08E-05
36.46,1.27E-05,1.85E-05,-4.06E-05,-5.99E-05
36.47,1.78E-05,9.95E-06,-4.05E-05,-5.71E-05
36.48,2.32E-05,3.20E-06,-4.03E-05,-5.22E-05
36.49,2.84E-05,-1.82E-06,-3.99E-05,-4.58E-05
36.5,3.29E-05,-5.36E-06,-3.93E-05,-3.83E-05
36.51,3.67E-05,-7.76E-06,-3.83E-05,-3.03E-05
36.52,3.98E-05,-9.40E-06,-3.72E-05,-2.18E-05
36.53,4.24E-05,-1.07E-05,-3.58E-05,-1.30E-05
36.54,4.42E-05,-1.23E-05,-3.41E-05,-3.62E-06
36.55,4.47E-05,-1.46E-05,-3.23E-05,6.36E-06
36.56,4.37E-05,-1.84E-05,-3.03E-05,1.69E-05
36.57,4.09E-05,-2.43E-05,-2.84E-05,2.76E-05
36.58,3.65E-05,-3.22E-05,-2.67E-05,3.80E-05
36.59,3.05E-05,-4.18E-05,-2.57E-05,4.76E-05
36.6,2.33E-05,-5.24E-05,-2.53E-05,5.61E-05
36.61,1.52E-05,-6.29E-05,-2.58E-05,6.30E-05
36.62,6.28E-06,-7.24E-05,-2.67E-05,6.81E-05
36.63,-2.93E-06,-8.02E-05,-2.78E-05,7.13E-05
36.64,-1.20E-05,-8.59E-05,-2.83E-05,7.27E-05
36.65,-2.05E-05,-8.90E-05,-2.77E-05,7.24E-05
36.66,-2.78E-05,-8.95E-05,-2.57E-05,7.06E-05
36.67,-3.34E-05,-8.75E-05,-2.22E-05,6.80E-05
36.68,-3.67E-05,-8.35E-05,-1.73E-05,6.47E-05
36.69,-3.75E-05,-7.85E-05,-1.12E-05,6.11E-05
36.7,-3.55E-05,-7.34E-05,-3.94E-06,5.73E-05
36.71,-3.07E-05,-6.88E-05,4.21E-06,5.31E-05
36.72,-2.35E-05,-6.47E-05,1.31E-05,4.85E-05
36.73,-1.43E-05,-6.06E-05,2.23E-05,4.33E-05
36.74,-4.02E-06,-5.55E-05,3.16E-05,3.78E-05
36.75,6.51E-06,-4.88E-05,4.06E-05,3.24E-05
36.76,1.68E-05,-3.98E-05,4.90E-05,2.76E-05
36.77,2.65E-05,-2.84E-05,5.65E-05,2.38E-05
36.78,3.56E-05,-1.48E-05,6.28E-05,2.11E-05
36.79,4.43E-05,1.20E-07,6.79E-05,1.91E-05
36.8,5.24E-05,1.55E-05,7.16E-05,1.76E-05
36.81,5.95E-05,3.03E-05,7.38E-05,1.60E-05
36.82,6.52E-05,4.38E-05,7.47E-05,1.39E-05
36.83,6.88E-05,5.57E-05,7.45E-05,1.11E-05
36.84,6.99E-05,6.62E-05,7.34E-05,7.41E-06
36.85,6.84E-05,7.54E-05,7.18E-05,3.06E-06
36.86,6.43E-05,8.37E-05,6.99E-05,-1.54E-06
36.87,5.79E-05,9.11E-05,6.75E-05,-5.87E-06
36.88,4.96E-05,9.78E-05,6.47E-05,-9.56E-06
36.89,3.99E-05,0.00010336,6.12E-05,-1.25E-05
36.9,2.91E-05,0.000107479,5.68E-05,-1.47E-05
36.91,1.78E-05,0.000109731,5.14E-05,-1.65E-05
36.92,6.23E-06,0.000109809,4.50E-05,-1.80E-05
36.93,-5.13E-06,0.000107474,3.77E-05,-1.96E-05
36.94,-1.61E-05,0.000102552,2.97E-05,-2.13E-05
36.95,-2.66E-05,9.50E-05,2.15E-05,-2.31E-05
36.96,-3.67E-05,8.51E-05,1.34E-05,-2.49E-05
36.97,-4.66E-05,7.32E-05,5.91E-06,-2.66E-05
36.98,-5.59E-05,6.00E-05,-6.68E-07,-2.80E-05
36.99,-6.46E-05,4.62E-05,-6.08E-06,-2.91E-05
37,-7.21E-05,3.20E-05,-1.02E-05,-3.00E-05
37.01,-7.83E-05,1.76E-05,-1.30E-05,-3.06E-05
37.02,-8.29E-05,3.11E-06,-1.50E-05,-3.12E-05
37.03,-8.62E-05,-1.16E-05,-1.66E-05,-3.14E-05
37.04,-8.81E-05,-2.61E-05,-1.85E-05,-3.11E-05
37.05,-8.88E-05,-4.00E-05,-2.11E-05,-2.99E-05
37.06,-8.85E-05,-5.26E-05,-2.46E-05,-2.75E-05
37.07,-8.72E-05,-6.31E-05,-2.87E-05,-2.39E-05
37.08,-8.47E-05,-7.11E-05,-3.32E-05,-1.93E-05
37.09,-8.09E-05,-7.67E-05,-3.78E-05,-1.41E-05
37.1,-7.58E-05,-8.03E-05,-4.19E-05,-8.96E-06
37.11,-6.92E-05,-8.23E-05,-4.54E-05,-4.49E-06
37.12,-6.12E-05,-8.28E-05,-4.79E-05,-1.07E-06
37.13,-5.20E-05,-8.22E-05,-4.95E-05,1.25E-06
37.14,-4.19E-05,-8.04E-05,-5.03E-05,2.70E-06
37.15,-3.13E-05,-7.74E-05,-5.03E-05,3.71E-06
37.16,-2.11E-05,-7.34E-05,-4.96E-05,4.74E-06
37.17,-1.20E-05,-6.87E-05,-4.81E-05,6.10E-06
37.18,-4.59E-06,-6.33E-05,-4.54E-05,7.92E-06
37.19,1.02E-06,-5.77E-05,-4.11E-05,1.02E-05
37.2,5.45E-06,-5.19E-05,-3.51E-05,1.27E-05
37.21,9.63E-06,-4.62E-05,-2.78E-05,1.54E-05
37.22,1.43E-05,-4.06E-05,-1.94E-05,1.81E-05
37.23,1.98E-05,-3.53E-05,-1.06E-05,2.06E-05
37.24,2.57E-05,-3.00E-05,-2.04E-06,2.27E-05
37.25,3.13E-05,-2.45E-05,6.18E-06,2.43E-05
37.26,3.56E-05,-1.83E-05,1.40E-05,2.54E-05
37.27,3.81E-05,-1.11E-05,2.13E-05,2.58E-05
37.28,3.87E-05,-2.71E-06,2.81E-05,2.57E-05
37.29,3.76E-05,6.60E-06,3.42E-05,2.51E-05
37.3,3.52E-05,1.63E-05,3.94E-05,2.39E-05
37.31,3.18E-05,2.58E-05,4.34E-05,2.20E-05
37.32,2.78E-05,3.44E-05,4.61E-05,1.93E-05
37.33,2.34E-05,4.18E-05,4.71E-05,1.55E-05
37.34,1.91E-05,4.77E-05,4.62E-05,1.08E-05
37.35,1.51E-05,5.19E-05,4.35E-05,5.22E-06
37.36,1.19E-05,5.46E-05,3.93E-05,-1.02E-06
37.37,9.65E-06,5.60E-05,3.42E-05,-7.77E-06
37.38,8.78E-06,5.66E-05,2.86E-05,-1.47E-05
37.39,9.29E-06,5.65E-05,2.29E-05,-2.14E-05
37.4,1.10E-05,5.60E-05,1.72E-05,-2.73E-05
37.41,1.33E-05,5.49E-05,1.16E-05,-3.21E-05
37.42,1.57E-05,5.34E-05,5.88E-06,-3.59E-05
37.43,1.74E-05,5.14E-05,3.06E-07,-3.89E-05
37.44,1.79E-05,4.90E-05,-5.04E-06,-4.16E-05
37.45,1.68E-05,4.62E-05,-1.00E-05,-4.45E-05
37.46,1.43E-05,4.33E-05,-1.46E-05,-4.74E-05
37.47,1.07E-05,4.03E-05,-1.86E-05,-4.97E-05
37.48,6.51E-06,3.70E-05,-2.18E-05,-5.08E-05
37.49,2.33E-06,3.32E-05,-2.45E-05,-5.01E-05
37.5,-1.45E-06,2.86E-05,-2.65E-05,-4.75E-05
37.51,-4.64E-06,2.27E-05,-2.81E-05,-4.32E-05
37.52,-7.35E-06,1.55E-05,-2.93E-05,-3.79E-05
37.53,-9.96E-06,6.88E-06,-3.03E-05,-3.21E-05
37.54,-1.30E-05,-2.83E-06,-3.09E-05,-2.69E-05
37.55,-1.67E-05,-1.34E-05,-3.11E-05,-2.27E-05
37.56,-2.13E-05,-2.46E-05,-3.09E-05,-2.00E-05
37.57,-2.67E-05,-3.61E-05,-3.02E-05,-1.89E-05
37.58,-3.25E-05,-4.71E-05,-2.91E-05,-1.90E-05
37.59,-3.82E-05,-5.68E-05,-2.75E-05,-2.01E-05
37.6,-4.30E-05,-6.44E-05,-2.55E-05,-2.16E-05
37.61,-4.63E-05,-6.95E-05,-2.30E-05,-2.31E-05
37.62,-4.74E-05,-7.23E-05,-1.99E-05,-2.43E-05
37.63,-4.61E-05,-7.29E-05,-1.61E-05,-2.48E-05
37.64,-4.25E-05,-7.20E-05,-1.15E-05,-2.42E-05
37.65,-3.70E-05,-7.00E-05,-6.20E-06,-2.23E-05
37.66,-3.04E-05,-6.75E-05,-2.70E-07,-1.88E-05
37.67,-2.34E-05,-6.50E-05,5.81E-06,-1.37E-05
37.68,-1.70E-05,-6.27E-05,1.14E-05,-7.07E-06
37.69,-1.17E-05,-6.04E-05,1.57E-05,5.78E-07
37.7,-7.53E-06,-5.74E-05,1.82E-05,8.65E-06
37.71,-4.25E-06,-5.31E-05,1.85E-05,1.66E-05
37.72,-1.41E-06,-4.68E-05,1.68E-05,2.39E-05
37.73,1.35E-06,-3.86E-05,1.36E-05,3.05E-05
37.74,4.15E-06,-2.87E-05,9.57E-06,3.63E-05
37.75,6.83E-06,-1.76E-05,5.54E-06,4.10E-05
37.76,9.15E-06,-6.04E-06,2.16E-06,4.46E-05
37.77,1.09E-05,5.35E-06,-9.80E-08,4.66E-05
37.78,1.21E-05,1.61E-05,-1.05E-06,4.70E-05
37.79,1.28E-05,2.60E-05,-8.21E-07,4.57E-05
37.8,1.35E-05,3.48E-05,1.22E-07,4.25E-05
37.81,1.46E-05,4.23E-05,1.10E-06,3.73E-05
37.82,1.62E-05,4.88E-05,1.48E-06,3.03E-05
37.83,1.82E-05,5.44E-05,9.27E-07,2.18E-05
37.84,2.00E-05,5.95E-05,-4.91E-07,1.26E-05
37.85,2.12E-05,6.44E-05,-2.34E-06,3.43E-06
37.86,2.17E-05,6.91E-05,-4.04E-06,-4.58E-06
37.87,2.17E-05,7.35E-05,-5.07E-06,-1.06E-05
37.88,2.16E-05,7.74E-05,-5.15E-06,-1.40E-05
37.89,2.18E-05,8.01E-05,-4.37E-06,-1.48E-05
37.9,2.26E-05,8.11E-05,-3.15E-06,-1.31E-05
37.91,2.37E-05,8.01E-05,-2.15E-06,-9.57E-06
37.92,2.45E-05,7.67E-05,-2.04E-06,-4.92E-06
37.93,2.43E-05,7.09E-05,-3.20E-06,8.08E-08
37.94,2.30E-05,6.26E-05,-5.59E-06,4.91E-06
37.95,2.06E-05,5.24E-05,-8.78E-06,9.40E-06
37.96,1.75E-05,4.07E-05,-1.20E-05,1.36E-05
37.97,1.41E-05,2.84E-05,-1.46E-05,1.77E-05
37.98,1.06E-05,1.63E-05,-1.60E-05,2.16E-05
37.99,7.01E-06,5.07E-06,-1.58E-05,2.48E-05
38,3.28E-06,-4.59E-06,-1.42E-05,2.67E-05
38.01,-6.64E-07,-1.25E-05,-1.14E-05,2.66E-05
38.02,-4.69E-06,-1.89E-05,-7.79E-06,2.43E-05
38.03,-8.46E-06,-2.41E-05,-3.61E-06,1.98E-05
38.04,-1.16E-05,-2.83E-05,9.89E-07,1.35E-05
38.05,-1.41E-05,-3.19E-05,6.02E-06,6.24E-06
38.06,-1.59E-05,-3.51E-05,1.15E-05,-9.04E-07
38.07,-1.74E-05,-3.82E-05,1.71E-05,-7.09E-06
38.08,-1.91E-05,-4.11E-05,2.27E-05,-1.17E-05
38.09,-2.13E-05,-4.39E-05,2.78E-05,-1.45E-05
38.1,-2.40E-05,-4.63E-05,3.20E-05,-1.55E-05
38.11,-2.68E-05,-4.81E-05,3.50E-05,-1.49E-05
38.12,-2.95E-05,-4.89E-05,3.67E-05,-1.33E-05
38.13,-3.17E-05,-4.85E-05,3.67E-05,-1.13E-05
38.14,-3.34E-05,-4.69E-05,3.52E-05,-9.37E-06
38.15,-3.45E-05,-4.43E-05,3.20E-05,-7.98E-06
38.16,-3.48E-05,-4.11E-05,2.74E-05,-7.42E-06
38.17,-3.44E-05,-3.74E-05,2.17E-05,-7.76E-06
38.18,-3.28E-05,-3.36E-05,1.57E-05,-8.80E-06
38.19,-2.99E-05,-3.00E-05,9.88E-06,-1.01E-05
38.2,-2.56E-05,-2.69E-05,4.67E-06,-1.11E-05
38.21,-1.99E-05,-2.42E-05,3.56E-07,-1.13E-05
38.22,-1.32E-05,-2.21E-05,-3.01E-06,-1.05E-05
38.23,-6.09E-06,-2.06E-05,-5.51E-06,-9.05E-06
38.24,6.70E-07,-1.97E-05,-7.39E-06,-7.44E-06
38.25,6.49E-06,-1.97E-05,-8.92E-06,-6.38E-06
38.26,1.11E-05,-2.05E-05,-1.03E-05,-6.43E-06
38.27,1.45E-05,-2.17E-05,-1.16E-05,-7.76E-06
38.28,1.72E-05,-2.27E-05,-1.27E-05,-1.01E-05
38.29,1.96E-05,-2.28E-05,-1.37E-05,-1.29E-05
38.3,2.20E-05,-2.16E-05,-1.43E-05,-1.53E-05
38.31,2.48E-05,-1.88E-05,-1.46E-05,-1.67E-05
38.32,2.79E-05,-1.47E-05,-1.44E-05,-1.68E-05
38.33,3.12E-05,-9.94E-06,-1.35E-05,-1.54E-05
38.34,3.43E-05,-4.71E-06,-1.22E-05,-1.28E-05
38.35,3.70E-05,8.88E-07,-1.07E-05,-9.42E-06
38.36,3.91E-05,7.05E-06,-9.72E-06,-5.59E-06
38.37,4.07E-05,1.41E-05,-9.48E-06,-1.81E-06
38.38,4.19E-05,2.24E-05,-1.00E-05,1.57E-06
38.39,4.28E-05,3.19E-05,-1.11E-05,4.30E-06
38.4,4.33E-05,4.24E-05,-1.26E-05,6.36E-06
38.41,4.34E-05,5.33E-05,-1.41E-05,7.98E-06
38.42,4.30E-05,6.38E-05,-1.55E-05,9.53E-06
38.43,4.21E-05,7.28E-05,-1.65E-05,1.13E-05
38.44,4.08E-05,7.96E-05,-1.68E-05,1.36E-05
38.45,3.90E-05,8.36E-05,-1.63E-05,1.65E-05
38.46,3.66E-05,8.50E-05,-1.48E-05,1.99E-05
38.47,3.34E-05,8.40E-05,-1.26E-05,2.38E-05
38.48,2.94E-05,8.12E-05,-9.76E-06,2.78E-05
38.49,2.44E-05,7.71E-05,-6.69E-06,3.15E-05
38.5,1.85E-05,7.19E-05,-3.75E-06,3.46E-05
38.51,1.18E-05,6.60E-05,-1.37E-06,3.67E-05
38.52,4.79E-06,5.95E-05,1.18E-07,3.76E-05
38.53,-2.07E-06,5.25E-05,5.43E-07,3.72E-05
38.54,-8.13E-06,4.51E-05,7.12E-08,3.59E-05
38.55,-1.27E-05,3.74E-05,-7.15E-07,3.41E-05
38.56,-1.55E-05,2.97E-05,-9.19E-07,3.25E-05
38.57,-1.64E-05,2.22E-05,3.36E-07,3.15E-05
38.58,-1.58E-05,1.54E-05,3.59E-06,3.13E-05
38.59,-1.42E-05,9.45E-06,8.95E-06,3.17E-05
38.6,-1.21E-05,4.31E-06,1.62E-05,3.23E-05
38.61,-1.01E-05,-3.39E-07,2.50E-05,3.27E-05
38.62,-8.50E-06,-4.96E-06,3.47E-05,3.25E-05
38.63,-7.26E-06,-9.99E-06,4.47E-05,3.14E-05
38.64,-6.10E-06,-1.56E-05,5.43E-05,2.93E-05
38.65,-4.54E-06,-2.15E-05,6.31E-05,2.62E-05
38.66,-2.26E-06,-2.74E-05,7.06E-05,2.24E-05
38.67,7.56E-07,-3.27E-05,7.62E-05,1.81E-05
38.68,4.12E-06,-3.71E-05,7.99E-05,1.38E-05
38.69,7.22E-06,-4.06E-05,8.14E-05,9.89E-06
38.7,9.34E-06,-4.35E-05,8.08E-05,6.57E-06
38.71,9.90E-06,-4.64E-05,7.80E-05,3.96E-06
38.72,8.65E-06,-4.96E-05,7.31E-05,1.92E-06
38.73,5.76E-06,-5.32E-05,6.61E-05,2.24E-07
38.74,1.70E-06,-5.71E-05,5.72E-05,-1.35E-06
38.75,-3.06E-06,-6.08E-05,4.69E-05,-3.06E-06
38.76,-8.19E-06,-6.39E-05,3.53E-05,-5.23E-06
38.77,-1.36E-05,-6.59E-05,2.30E-05,-8.28E-06
38.78,-1.93E-05,-6.68E-05,1.02E-05,-1.26E-05
38.79,-2.53E-05,-6.67E-05,-2.80E-06,-1.84E-05
38.8,-3.15E-05,-6.57E-05,-1.56E-05,-2.55E-05
38.81,-3.76E-05,-6.40E-05,-2.81E-05,-3.36E-05
38.82,-4.33E-05,-6.17E-05,-4.03E-05,-4.18E-05
38.83,-4.81E-05,-5.91E-05,-5.23E-05,-4.95E-05
38.84,-5.19E-05,-5.69E-05,-6.39E-05,-5.57E-05
38.85,-5.44E-05,-5.59E-05,-7.48E-05,-6.01E-05
38.86,-5.54E-05,-5.62E-05,-8.44E-05,-6.26E-05
38.87,-5.45E-05,-5.76E-05,-9.18E-05,-6.32E-05
38.88,-5.15E-05,-5.93E-05,-9.63E-05,-6.20E-05
38.89,-4.62E-05,-6.04E-05,-9.73E-05,-5.92E-05
38.9,-3.86E-05,-6.01E-05,-9.48E-05,-5.47E-05
38.91,-2.95E-05,-5.81E-05,-8.92E-05,-4.90E-05
38.92,-1.96E-05,-5.46E-05,-8.13E-05,-4.24E-05
38.93,-1.02E-05,-4.98E-05,-7.22E-05,-3.57E-05
38.94,-2.21E-06,-4.38E-05,-6.29E-05,-2.94E-05
38.95,3.65E-06,-3.66E-05,-5.44E-05,-2.41E-05
38.96,7.33E-06,-2.80E-05,-4.69E-05,-1.99E-05
38.97,9.14E-06,-1.82E-05,-4.07E-05,-1.68E-05
38.98,9.64E-06,-7.50E-06,-3.54E-05,-1.44E-05
38.99,9.58E-06,3.55E-06,-3.09E-05,-1.24E-05
39,9.80E-06,1.45E-05,-2.69E-05,-1.06E-05
39.01,1.11E-05,2.48E-05,-2.33E-05,-8.54E-06
39.02,1.38E-05,3.45E-05,-1.98E-05,-6.34E-06
39.03,1.82E-05,4.34E-05,-1.64E-05,-3.99E-06
39.04,2.36E-05,5.17E-05,-1.30E-05,-1.53E-06
39.05,2.95E-05,5.96E-05,-9.54E-06,1.04E-06
39.06,3.51E-05,6.72E-05,-5.76E-06,3.64E-06
39.07,3.96E-05,7.44E-05,-1.51E-06,6.07E-06
39.08,4.25E-05,8.07E-05,3.39E-06,8.06E-06
39.09,4.35E-05,8.59E-05,9.01E-06,9.36E-06
39.1,4.28E-05,8.91E-05,1.52E-05,9.86E-06
39.11,4.05E-05,8.99E-05,2.18E-05,9.75E-06
39.12,3.69E-05,8.76E-05,2.81E-05,9.37E-06
39.13,3.21E-05,8.21E-05,3.38E-05,9.15E-06
39.14,2.61E-05,7.37E-05,3.85E-05,9.45E-06
39.15,1.92E-05,6.32E-05,4.17E-05,1.05E-05
39.16,1.17E-05,5.20E-05,4.35E-05,1.22E-05
39.17,4.31E-06,4.16E-05,4.37E-05,1.44E-05
39.18,-2.19E-06,3.33E-05,4.26E-05,1.67E-05
39.19,-7.09E-06,2.76E-05,4.07E-05,1.88E-05
39.2,-9.89E-06,2.45E-05,3.82E-05,2.05E-05
39.21,-1.04E-05,2.36E-05,3.56E-05,2.16E-05
39.22,-8.67E-06,2.39E-05,3.32E-05,2.23E-05
39.23,-5.12E-06,2.49E-05,3.11E-05,2.27E-05
39.24,-3.46E-07,2.59E-05,2.94E-05,2.31E-05
39.25,4.90E-06,2.68E-05,2.80E-05,2.33E-05
39.26,9.76E-06,2.72E-05,2.67E-05,2.33E-05
39.27,1.35E-05,2.70E-05,2.53E-05,2.29E-05
39.28,1.55E-05,2.60E-05,2.37E-05,2.20E-05
39.29,1.59E-05,2.43E-05,2.19E-05,2.07E-05
39.3,1.48E-05,2.17E-05,1.97E-05,1.91E-05
39.31,1.31E-05,1.84E-05,1.75E-05,1.78E-05
39.32,1.15E-05,1.43E-05,1.53E-05,1.70E-05
39.33,1.06E-05,9.11E-06,1.34E-05,1.68E-05
39.34,1.06E-05,2.84E-06,1.22E-05,1.72E-05
39.35,1.12E-05,-4.58E-06,1.16E-05,1.80E-05
39.36,1.18E-05,-1.30E-05,1.14E-05,1.90E-05
39.37,1.17E-05,-2.18E-05,1.12E-05,2.00E-05
39.38,1.06E-05,-3.07E-05,1.07E-05,2.10E-05
39.39,8.32E-06,-3.89E-05,9.48E-06,2.19E-05
39.4,5.04E-06,-4.61E-05,7.33E-06,2.31E-05
39.41,1.11E-06,-5.20E-05,4.29E-06,2.44E-05
39.42,-3.01E-06,-5.61E-05,6.65E-07,2.60E-05
39.43,-6.89E-06,-5.80E-05,-3.04E-06,2.79E-05
39.44,-1.03E-05,-5.73E-05,-6.34E-06,2.98E-05
39.45,-1.32E-05,-5.40E-05,-8.94E-06,3.19E-05
39.46,-1.55E-05,-4.81E-05,-1.08E-05,3.40E-05
39.47,-1.73E-05,-4.04E-05,-1.19E-05,3.60E-05
39.48,-1.86E-05,-3.16E-05,-1.24E-05,3.76E-05
39.49,-1.97E-05,-2.27E-05,-1.24E-05,3.86E-05
39.5,-2.07E-05,-1.45E-05,-1.15E-05,3.85E-05
39.51,-2.16E-05,-7.50E-06,-9.63E-06,3.73E-05
39.52,-2.26E-05,-2.12E-06,-6.68E-06,3.48E-05
39.53,-2.35E-05,1.55E-06,-2.73E-06,3.14E-05
39.54,-2.41E-05,3.65E-06,2.01E-06,2.72E-05
39.55,-2.46E-05,4.39E-06,7.22E-06,2.25E-05
39.56,-2.48E-05,3.96E-06,1.25E-05,1.74E-05
39.57,-2.53E-05,2.50E-06,1.74E-05,1.19E-05
39.58,-2.62E-05,1.69E-07,2.12E-05,6.15E-06
39.59,-2.76E-05,-2.81E-06,2.35E-05,9.29E-08
39.6,-2.92E-05,-6.10E-06,2.35E-05,-6.03E-06
39.61,-3.06E-05,-9.25E-06,2.12E-05,-1.18E-05
39.62,-3.10E-05,-1.18E-05,1.67E-05,-1.69E-05
39.63,-3.02E-05,-1.35E-05,1.03E-05,-2.11E-05
39.64,-2.82E-05,-1.43E-05,2.89E-06,-2.45E-05
39.65,-2.51E-05,-1.42E-05,-4.90E-06,-2.77E-05
39.66,-2.14E-05,-1.31E-05,-1.23E-05,-3.10E-05
39.67,-1.76E-05,-1.10E-05,-1.84E-05,-3.46E-05
39.68,-1.42E-05,-7.71E-06,-2.28E-05,-3.82E-05
39.69,-1.13E-05,-3.29E-06,-2.51E-05,-4.16E-05
39.7,-9.07E-06,2.13E-06,-2.55E-05,-4.44E-05
39.71,-7.10E-06,8.25E-06,-2.45E-05,-4.64E-05
39.72,-4.84E-06,1.47E-05,-2.29E-05,-4.77E-05
39.73,-1.61E-06,2.10E-05,-2.12E-05,-4.84E-05
39.74,2.99E-06,2.68E-05,-2.02E-05,-4.86E-05
39.75,8.95E-06,3.19E-05,-2.00E-05,-4.85E-05
39.76,1.58E-05,3.63E-05,-2.08E-05,-4.80E-05
