Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
23.98,-0.006621634,-0.006602367,-0.005813605,-0.00394231
23.99,-0.007644155,-0.007649088,-0.007392568,-0.005057275
24,-0.008148298,-0.00816952,-0.008434721,-0.005804277
24.01,-0.00809667,-0.00812425,-0.008890488,-0.006148738
24.02,-0.007480108,-0.007504432,-0.00875707,-0.006087452
24.03,-0.006321762,-0.006336971,-0.008064245,-0.005639174
24.04,-0.004686335,-0.004691781,-0.006860701,-0.004836197
24.05,-0.002685219,-0.002683207,-0.005208066,-0.003720253
24.06,-0.000471007,-0.000462725,-0.003185491,-0.00234424
24.07,0.001777447,0.001795065,-0.000900529,-0.000778938
24.08,0.003875737,0.003910378,0.001501304,0.000879358
24.09,0.005656483,0.005716992,0.003837834,0.002508174
24.1,0.00698867,0.007079259,0.005910302,0.003971425
24.11,0.007788599,0.00790476,0.007536538,0.005141182
24.12,0.008020024,0.00814881,0.008579246,0.005916959
24.13,0.007686496,0.007810068,0.008959065,0.006236081
24.14,0.006823019,0.0069228,0.008656368,0.006076996
24.15,0.00549197,0.005551851,0.007707537,0.005458431
24.16,0.003782262,0.003790578,0.006196589,0.004434992
24.17,0.001807864,0.001758508,0.004243233,0.003089679
24.18,-0.000295951,-0.000402971,0.001991615,0.001525506
24.19,-0.002378627,-0.002537454,-0.000396168,-0.000140858
24.2,-0.004284572,-0.004484781,-0.002742667,-0.00178304
24.21,-0.005868761,-0.006097013,-0.004862162,-0.003271191
24.22,-0.007012796,-0.007253996,-0.006581223,-0.004485929
24.23,-0.007634037,-0.007871986,-0.007767577,-0.005336663
24.24,-0.007685901,-0.007904409,-0.008349881,-0.005773533
24.25,-0.007154763,-0.007340443,-0.008318121,-0.005787159
24.26,-0.006061493,-0.006207713,-0.007707552,-0.005398765
24.27,-0.004469917,-0.004578783,-0.006576324,-0.004646922
24.28,-0.00249435,-0.002574044,-0.004991444,-0.003578551
24.29,-0.000296569,-0.000355356,-0.003032195,-0.002249072
24.3,0.001929684,0.001888893,-0.000804927,-0.00072999
24.31,0.003982651,0.003964398,0.001543904,0.000882087
24.32,0.005679612,0.005693642,0.003827195,0.002463029
24.33,0.006880663,0.00693609,0.005836798,0.003872479
24.34,0.007502548,0.007601708,0.007379242,0.004976591
24.35,0.007519019,0.007654601,0.008309079,0.005670137
24.36,0.006951182,0.007107465,0.008546111,0.005889361
24.37,0.00585653,0.006013009,0.008078563,0.00561649
24.38,0.004322697,0.004458227,0.006958454,0.004879159
24.39,0.002464453,0.002561065,0.005291068,0.00374547
24.4,0.000419485,0.000465707,0.003220378,0.002315172
24.41,-0.00165831,-0.001665208,0.000915337,0.000709472
24.42,-0.003607904,-0.003661728,-0.001438758,-0.00093741
24.43,-0.0052744,-0.0053621,-0.003646324,-0.002485332
24.44,-0.006525496,-0.006630297,-0.005515234,-0.003799482
24.45,-0.007264222,-0.007368472,-0.006883857,-0.004768679
24.46,-0.007432746,-0.007520213,-0.007649868,-0.005323256
24.47,-0.007010133,-0.007068366,-0.007783147,-0.005441892
24.48,-0.006011943,-0.006034909,-0.007316163,-0.005144556
24.49,-0.004496848,-0.0044862,-0.006318049,-0.004476248
24.5,-0.002575771,-0.002538509,-0.004869089,-0.003491306
24.51,-0.000412386,-0.000355481,-0.003053944,-0.00224834
24.52,0.001790972,0.001865433,-0.00097498,-0.000817016
24.53,0.003819129,0.003915353,0.001230035,0.000710995
24.54,0.005475045,0.005600913,0.00338209,0.002216531
24.55,0.00660798,0.006769691,0.005276244,0.003560967
24.56,0.007130848,0.007327522,0.006715881,0.004607815
24.57,0.007022232,0.007243399,0.007549102,0.005246837
24.58,0.006316095,0.006542952,0.007691237,0.005410277
24.59,0.005088499,0.005297676,0.007131719,0.005080151
24.6,0.003448626,0.003616899,0.005930327,0.004289095
24.61,0.001533527,0.001642472,0.004205729,0.003115298
24.62,-0.000498077,-0.00045828,0.002119094,0.001672055
24.63,-0.002475083,-0.002503836,-0.000142099,9.50E-05
24.64,-0.004226903,-0.004314246,-0.002375892,-0.001469498
24.65,-0.005600554,-0.005730558,-0.00437637,-0.002874245
24.66,-0.006478009,-0.006632745,-0.00595305,-0.003986204
24.67,-0.006786025,-0.006948794,-0.006961699,-0.004706535
24.68,-0.006496184,-0.006653919,-0.007331343,-0.004986986
24.69,-0.005621425,-0.00576649,-0.007069471,-0.004831897
24.7,-0.004217197,-0.004348073,-0.006241881,-0.004284838
24.71,-0.002388357,-0.002507827,-0.004940492,-0.003408196
24.72,-0.000292731,-0.000403312,-0.003262262,-0.002269182
24.73,0.001868462,0.001769137,-0.001312241,-0.000940291
24.74,0.003874198,0.003794604,0.000779295,0.000490657
24.75,0.005515306,0.00546719,0.002844985,0.001912074
24.76,0.006626437,0.006619356,0.004687486,0.00319164
24.77,0.007109244,0.007144728,0.006108747,0.004194303
24.78,0.006939239,0.00700752,0.006948972,0.004807227
24.79,0.006156859,0.006237862,0.007115681,0.004959351
24.8,0.00485204,0.004919756,0.006594829,0.004631039
24.81,0.003151564,0.003179945,0.005447977,0.003855789
24.82,0.001210538,0.001179412,0.003800136,0.002715133
24.83,-0.000796227,-0.000896618,0.001821625,0.001327509
24.84,-0.002686069,-0.002853242,-0.000290823,-0.000165807
24.85,-0.004284549,-0.004505123,-0.002328874,-0.001613768
24.86,-0.005444888,-0.005698341,-0.004085927,-0.002867757
24.87,-0.006064953,-0.006328355,-0.005378828,-0.003798105
24.88,-0.006094207,-0.006346687,-0.006079516,-0.004315431
24.89,-0.005530696,-0.005756806,-0.006140341,-0.004386295
24.9,-0.004416541,-0.00460816,-0.005594799,-0.004032367
24.91,-0.002839595,-0.002996096,-0.004532023,-0.003313476
24.92,-0.000939087,-0.001064704,-0.003063123,-0.00230602
24.93,0.00109576,0.000997266,-0.001304171,-0.001091054
24.94,0.003042086,0.002972192,0.000616827,0.000243326
24.95,0.004673264,0.004639503,0.002545009,0.001593137
24.96,0.005795027,0.005807429,0.004295862,0.002835004
24.97,0.006277579,0.006342489,0.00567493,0.003836669
24.98,0.006073031,0.006187416,0.0065149,0.00447994
24.99,0.005214106,0.005363525,0.006710526,0.00468389
25,0.003800493,0.003961577,0.006235912,0.004418601
25.01,0.001983199,0.002129412,0.005144163,0.00370913
25.02,-4.88E-05,6.03E-05,0.003555637,0.002631882
25.03,-0.002083096,-0.002021846,0.001639536,0.001304225
25.04,-0.003904569,-0.00388681,-0.000406144,-0.000130429
25.05,-0.005322314,-0.005329824,-0.002371402,-0.001517882
25.06,-0.006195531,-0.006201824,-0.004049256,-0.002707525
25.07,-0.006447815,-0.006425251,-0.005258335,-0.003570239
25.08,-0.006066842,-0.005992924,-0.005875208,-0.004020385
25.09,-0.005096307,-0.004957805,-0.005860433,-0.004031402
25.1,-0.003630185,-0.003424841,-0.005259637,-0.003634495
25.11,-0.001814313,-0.001550188,-0.004178502,-0.002901732
25.12,0.000152165,0.000460328,-0.002750034,-0.001925283
25.13,0.002030628,0.002367402,-0.001116911,-0.000805369
25.14,0.00357845,0.003932506,0.000566281,0.000350477
25.15,0.004595629,0.004959936,0.00212653,0.0014246
25.16,0.004963112,0.005330928,0.003378896,0.002292667
25.17,0.004658102,0.005018345,0.004152769,0.002839068
25.18,0.003745621,0.004080774,0.004329535,0.002980488
25.19,0.002357383,0.002644739,0.003872636,0.002686194
25.2,0.000669729,0.000885494,0.002837708,0.001987213
25.21,-0.001115832,-0.000990448,0.001363212,0.000973505
25.22,-0.002791812,-0.002764496,-0.000353247,-0.000219723
25.23,-0.004165652,-0.004229667,-0.002085,-0.001432737
25.24,-0.005081924,-0.005217415,-0.003604641,-0.002503135
25.25,-0.00544124,-0.005620805,-0.004711523,-0.003287888
25.26,-0.005208168,-0.005404286,-0.00526289,-0.00368659
25.27,-0.004406094,-0.004597345,-0.005200241,-0.003658951
25.28,-0.003107576,-0.003281827,-0.004554541,-0.003226268
25.29,-0.001430762,-0.001584935,-0.003425701,-0.002456149
25.3,0.000459001,0.000323029,-0.001949829,-0.001440721
25.31,0.002354734,0.00223684,-0.000275669,-0.000281176
25.32,0.004029373,0.003935732,0.001439683,0.000915938
25.33,0.005270599,0.005212222,0.003026219,0.002036029
25.34,0.00591935,0.00590584,0.004306452,0.002958555
25.35,0.005899344,0.00593199,0.005120446,0.003571545
25.36,0.005226777,0.005294662,0.005360632,0.00379396
25.37,0.003999237,0.004080041,0.004996035,0.003593402
25.38,0.002373683,0.002438636,0.004076244,0.002992607
25.39,0.00054422,0.000565599,0.002719794,0.002065974
25.4,-0.00127764,-0.001318691,0.001094271,0.000928639
25.41,-0.002883372,-0.00299146,-0.000606039,-0.000279277
25.42,-0.004090717,-0.004255414,-0.002179861,-0.001409219
25.43,-0.004767775,-0.004967687,-0.003436094,-0.002320068
25.44,-0.004850015,-0.005059994,-0.004216462,-0.002897044
25.45,-0.004342098,-0.004540667,-0.004425408,-0.003073197
25.46,-0.003307051,-0.003481345,-0.004051635,-0.002842359
25.47,-0.00185555,-0.002002643,-0.00316515,-0.002254275
25.48,-0.00014321,-0.000267426,-0.001892547,-0.001396208
25.49,0.001631916,0.001525654,-0.000388732,-0.000373373
25.5,0.003245019,0.003158367,0.001179138,0.000702533
25.51,0.004476392,0.004419653,0.002636029,0.001716288
25.52,0.005151499,0.005138638,0.00380549,0.002551218
25.53,0.005176071,0.005216019,0.004530645,0.003099831
25.54,0.004552815,0.004642251,0.004706562,0.003283539
25.55,0.003374583,0.003495874,0.004305575,0.003070808
25.56,0.001801603,0.001926649,0.00338206,0.002484576
25.57,3.54E-05,0.000133712,0.002059205,0.001598665
25.58,-0.001705029,-0.001656875,0.000506796,0.000526456
25.59,-0.003205844,-0.003217675,-0.001082762,-0.000595116
25.6,-0.004284128,-0.004350197,-0.002515119,-0.001622545
25.61,-0.004813198,-0.004915943,-0.003611503,-0.002422165
25.62,-0.004740181,-0.004857704,-0.004230292,-0.002888945
25.63,-0.004087017,-0.004200889,-0.004293948,-0.002966753
25.64,-0.002937586,-0.003037722,-0.003807061,-0.002659461
25.65,-0.001424514,-0.001509862,-0.002851823,-0.002024889
25.66,0.000276513,0.000201651,-0.001564712,-0.001156759
25.67,0.001953669,0.001886863,-0.000110184,-0.000166125
25.68,0.003379956,0.003327037,0.001336221,0.000830175
25.69,0.004349107,0.004324246,0.002596373,0.001714297
25.7,0.004716312,0.00473514,0.003502249,0.002373136
25.71,0.004429321,0.004499499,0.003922185,0.002712883
25.72,0.003537193,0.003651824,0.003791895,0.002679092
25.73,0.002174978,0.002312015,0.003130895,0.002270629
25.74,0.000535351,0.000663267,0.002036775,0.001541351
25.75,-0.001160324,-0.001072729,0.000664503,0.000591323
25.76,-0.002688027,-0.002661497,-0.00079967,-0.000448742
25.77,-0.003847286,-0.003885957,-0.002162537,-0.001435898
25.78,-0.00448866,-0.004580484,-0.003243572,-0.002233076
25.79,-0.004536522,-0.004659605,-0.00389477,-0.002727981
25.8,-0.00399693,-0.004128019,-0.004025368,-0.002853507
25.81,-0.002947748,-0.003068499,-0.003622405,-0.002601839
25.82,-0.001521803,-0.001621199,-0.00275277,-0.002022661
25.83,0.000104666,3.12E-05,-0.001545632,-0.001207037
25.84,0.001721005,0.001675346,-0.000166643,-0.00026738
25.85,0.003101384,0.00308827,0.001204414,0.000677572
25.86,0.004039037,0.004067815,0.002388645,0.001510601
25.87,0.00438743,0.004468042,0.003222818,0.002122464
25.88,0.004093634,0.004229328,0.00358387,0.00242531
25.89,0.003209579,0.003391423,0.003418057,0.002371605
25.9,0.001877385,0.002083725,0.002756252,0.001967388
25.91,0.000298937,0.00050018,0.001706253,0.001272904
25.92,-0.001296752,-0.001129732,0.000429269,0.00039244
25.93,-0.002683191,-0.00257035,-0.000888295,-0.000542425
25.94,-0.003665179,-0.003612257,-0.002059738,-0.001392036
25.95,-0.004107371,-0.004106941,-0.00291742,-0.002027505
25.96,-0.003956004,-0.00399384,-0.003332618,-0.002350299
25.97,-0.003243516,-0.003306107,-0.003239623,-0.002312212
25.98,-0.002074861,-0.002153446,-0.002653106,-0.001926613
25.99,-0.000608063,-0.000698058,-0.001665624,-0.001262369
26,0.000960159,0.00086254,-0.000427232,-0.000424489
26.01,0.002408781,0.00231108,0.00088162,0.000466924
26.02,0.00351832,0.003435109,0.002074742,0.001291468
26.03,0.004109116,0.004060204,0.002979756,0.001937246
26.04,0.004081067,0.004083854,0.00345868,0.002310844
26.05,0.003438616,0.003499079,0.003434176,0.002353102
26.06,0.00228911,0.002397233,0.002910786,0.002054251
26.07,0.000817192,0.000949218,0.001975909,0.00145877
26.08,-0.000750535,-0.000624353,0.000779757,0.000658108
26.09,-0.002179465,-0.00208497,-0.000494628,-0.000224777
26.1,-0.003258467,-0.003209643,-0.001660459,-0.001054657
26.11,-0.003830871,-0.003827045,-0.0025498,-0.001703376
26.12,-0.003820735,-0.003849909,-0.003032206,-0.002068837
26.13,-0.003243742,-0.00328987,-0.003035446,-0.002094483
26.14,-0.002197173,-0.002246708,-0.00256365,-0.001783266
26.15,-0.000837871,-0.000882443,-0.001699353,-0.001196118
26.16,0.000637916,0.000602315,-0.000585808,-0.000434678
26.17,0.002011744,0.001987938,0.000600942,0.000381192
26.18,0.00306748,0.003061205,0.001679037,0.001131089
26.19,0.003627575,0.003648703,0.002481683,0.001705032
26.2,0.003592672,0.003650729,0.002877185,0.002013843
26.21,0.002968243,0.003065063,0.002794416,0.002004184
26.22,0.001864551,0.001989879,0.002244417,0.001672943
26.23,0.000470673,0.000603664,0.001321513,0.001071184
26.24,-0.000983286,-0.000867661,0.000181718,0.000295383
26.25,-0.002263101,-0.002185854,-0.000989664,-0.000529652
26.26,-0.003164203,-0.003135906,-0.002008977,-0.001271131
26.27,-0.003544098,-0.003562821,-0.002718126,-0.001808344
26.28,-0.003348471,-0.003402859,-0.003004615,-0.00205223
26.29,-0.002619327,-0.002695081,-0.002821819,-0.001964185
26.3,-0.001480546,-0.001566312,-0.002202278,-0.001566494
26.31,-0.000111712,-0.000201389,-0.001252409,-0.000935674
26.32,0.001276002,0.001184754,-0.000129526,-0.000181766
26.33,0.002462111,0.002372115,0.000987357,0.000574359
26.34,0.003246507,0.003165372,0.001923055,0.001217084
26.35,0.003487724,0.003427827,0.002526976,0.001646801
26.36,0.00313821,0.003110994,0.00269622,0.001792603
26.37,0.00226006,0.002268745,0.002401217,0.001628149
26.38,0.001011781,0.00104773,0.00169878,0.001181498
26.39,-0.000387265,-0.000342514,0.000720537,0.000531258
26.4,-0.001698843,-0.001667002,-0.000357654,-0.000208955
26.41,-0.002704194,-0.002702006,-0.001350746,-0.000911245
26.42,-0.003238086,-0.003271048,-0.00209321,-0.001454021
26.43,-0.003217725,-0.003278552,-0.002460394,-0.001740847
26.44,-0.002658089,-0.002730508,-0.002388374,-0.001718941
26.45,-0.001664741,-0.001730258,-0.001890434,-0.001393496
26.46,-0.000408294,-0.000452367,-0.001057652,-0.000827822
26.47,0.000904604,0.000889277,-3.87E-05,-0.000126448
26.48,0.002056602,0.002070864,0.000990665,0.000589221
26.49,0.00284767,0.002890127,0.001856575,0.001201274
26.5,0.003130942,0.003201468,0.002409364,0.001609056
26.51,0.0028488,0.00294735,0.002546894,0.001742209
26.52,0.00205266,0.002174759,0.002239707,0.001575712
26.53,0.000893753,0.001027483,0.001544801,0.001139158
26.54,-0.000411661,-0.000284412,0.000594739,0.000512375
26.55,-0.001626481,-0.001525182,-0.00043378,-0.00019091
26.56,-0.002533954,-0.002473247,-0.00135694,-0.000844556
26.57,-0.002973704,-0.002958504,-0.002014397,-0.001331125
26.58,-0.002871505,-0.002895703,-0.002291671,-0.001560989
26.59,-0.0022543,-0.002303865,-0.002139532,-0.001490419
26.6,-0.001241467,-0.001300103,-0.001588071,-0.001134544
26.61,-1.65E-05,-7.08E-05,-0.000743377,-0.000565433
26.62,0.001205723,0.001163681,0.000236485,0.00010663
26.63,0.002209238,0.002182399,0.001174428,0.00075848
26.64,0.002808598,0.002797936,0.001903221,0.001274994
26.65,0.002885375,0.002891879,0.002288182,0.001563894
26.66,0.002419707,0.00244291,0.002250576,0.001569884
26.67,0.001501339,0.001536153,0.001790796,0.001288612
26.68,0.000310778,0.000346509,0.000995785,0.000771589
26.69,-0.000922105,-0.000899019,2.02E-05,0.000116172
26.7,-0.001964811,-0.001966038,-0.000949832,-0.000555
26.71,-0.00262358,-0.002654795,-0.001734684,-0.001117129
26.72,-0.002778012,-0.002837224,-0.002190345,-0.001464411
26.73,-0.002405612,-0.002484278,-0.002232069,-0.00152947
26.74,-0.00158619,-0.001672309,-0.001853607,-0.001300098
26.75,-0.000481184,-0.000562714,-0.001132914,-0.000825121
26.76,0.000701755,0.000634568,-0.00021488,-0.000202374
26.77,0.00174426,0.001698158,0.000722558,0.000445898
26.78,0.002449931,0.002429341,0.001503161,0.000997924
26.79,0.002678976,0.002686602,0.001979683,0.001351134
26.8,0.002381782,0.002417112,0.002057553,0.001437626
26.81,0.001617371,0.001673895,0.001717965,0.001239001
26.82,0.000543381,0.000607723,0.001029577,0.000794272
26.83,-0.00062119,-0.000566347,0.000135508,0.000193059
26.84,-0.001644385,-0.001614821,-0.000781483,-0.000444368
26.85,-0.002325932,-0.002330619,-0.00153963,-0.000992016
26.86,-0.002534155,-0.002572551,-0.001991489,-0.001341453
26.87,-0.002233161,-0.002296026,-0.002048299,-0.001421861
26.88,-0.001491347,-0.001564452,-0.001698419,-0.00121661
26.89,-0.000463876,-0.000532543,-0.001014086,-0.000770201
26.9,0.000643716,0.000591306,-0.000136499,-0.000178003
26.91,0.00161485,0.001586362,0.000757658,0.000438108
26.92,0.002257306,0.002256709,0.001492988,0.000956252
26.93,0.002438057,0.002466376,0.001925066,0.001275291
26.94,0.002115687,0.002170151,0.001965103,0.001331256
26.95,0.001357298,0.001429348,0.00160223,0.001111729
26.96,0.00032654,0.000401642,0.000913369,0.000662377
26.97,-0.000755983,-0.000695031,4.80E-05,7.84E-05
26.98,-0.001663373,-0.001631092,-0.000808576,-0.000517427
26.99,-0.002208345,-0.002212048,-0.001477853,-0.0010006
27,-0.002279453,-0.002317632,-0.001821892,-0.001269441
27.01,-0.001865213,-0.00192924,-0.001768477,-0.001265358
27.02,-0.001057689,-0.001135655,-0.001328286,-0.000988172
27.03,-2.98E-05,-0.000110279,-0.000596639,-0.000498969
27.04,0.001005139,0.000930916,0.000268479,9.53E-05
27.05,0.001835021,0.001773443,0.00108492,0.000669097
27.06,0.002286694,0.002242901,0.00168446,0.001105417
27.07,0.002260552,0.002238735,0.001941994,0.001315572
27.08,0.001758192,0.001759243,0.001799602,0.001255348
27.09,0.000888934,0.000907462,0.001284988,0.000937133
27.1,-0.000154606,-0.000129997,0.000511093,0.000430451
27.11,-0.001144218,-0.001126595,-0.000351274,-0.000153925
27.12,-0.001867954,-0.001866658,-0.001116898,-0.000690368
27.13,-0.002173455,-0.002190918,-0.001626992,-0.001065288
27.14,-0.001999763,-0.00203169,-0.00177824,-0.001199314
27.15,-0.001392632,-0.001430628,-0.001542728,-0.001064811
27.16,-0.000494114,-0.000528993,-0.000978007,-0.000695553
27.17,0.000493166,0.000468927,-0.000216801,-0.000180166
27.18,0.001351989,0.001343348,0.00056608,0.000361571
27.19,0.001893302,0.001903005,0.001195267,0.000808196
27.2,0.00199388,0.002022792,0.001529925,0.001060945
27.21,0.001627206,0.001673056,0.001490691,0.001061969
27.22,0.000876486,0.000931674,0.001080592,0.000808184
27.23,-8.25E-05,-3.09E-05,0.000390983,0.000355512
27.24,-0.001026999,-0.000992911,-0.000418943,-0.000193215
27.25,-0.00174208,-0.001734923,-0.001164133,-0.000713802
27.26,-0.002068358,-0.002089003,-0.001678447,-0.001089505
27.27,-0.001935184,-0.001976198,-0.001848443,-0.001235587
27.28,-0.001377543,-0.001426459,-0.00163583,-0.001118212
27.29,-0.000528748,-0.000572237,-0.001089087,-0.000765126
27.3,0.000413254,0.000386323,-0.000335255,-0.00026046
27.31,0.001233351,0.001230723,0.000452228,0.000278217
